Title,Text,Author,Source,Label
Japan Pledges To Halt Production Of Weirdo Porn That Makes People Puke https://t.co/GnPEqdv2Js https://t.co/XBfhdvTXQR,,The Onion,Twitter,Satirical
Report: Some Small Town Enjoying Last Days Of Anonymity Before Harrowing Tragedy https://t.co/6oPZzIGqsz https://t.co/KuWzx3BJS4,,The Onion,Twitter,Satirical
Unhinged Lunatic Using Facebook To Spread Conspiracy Theories https://t.co/tAse2og1vA https://t.co/GeHitrBjsp,,The Onion,Twitter,Satirical
Family Moves Elderly Aunt Into Subconscious https://t.co/aKNet622WE https://t.co/lLv6HRasEj,,The Onion,Twitter,Satirical
2018 NFL Season By The Numbers https://t.co/LvuFM8O6ID,,The Onion,Twitter,Satirical
Only College Student Staying On Campus Planning Saddest Thanksgiving Meal Of All Time https://t.co/6Fwlbj1wRr https://t.co/Fy1TTrOGpk,,The Onion,Twitter,Satirical
Gross Doctors Recommend Drinking 8 Warm Cups Of Clam Juice A Day https://t.co/QTQKAoylXc https://t.co/OEUu3RSZgo,,The Onion,Twitter,Satirical
"Luke Walton Inspires Lakers With Story About Zero-Point, 2-Rebound Performance In Game 2 Of 2009 Finals… https://t.co/yZ8aIsppDw",,The Onion,Twitter,Satirical
University Quickly Slaps Together Rinky-Dink Ceremony For Anyone Graduating In December https://t.co/jxu3A4k1MY https://t.co/9uXMLiODrz,,The Onion,Twitter,Satirical
The Most Indifferent Animals At The Petting Zoo This Year https://t.co/6gGb4oSsqF #OurAnnualYear2018 https://t.co/AjBqLwgyGT,,The Onion,Twitter,Satirical
Pros And Cons Of Delaying School Start Time https://t.co/xaJ0SOrkKR https://t.co/9Uwp9yN7H3,,The Onion,Twitter,Satirical
‘Roseanne’ Spinoff Showrunner Hopes Big Puddle Of Blood In Kitchen Enough To Explain Main Character’s Disappearance… https://t.co/LAWI23HK4x,,The Onion,Twitter,Satirical
"To see more unmatched reporting, visit https://t.co/csf5QUbhed. https://t.co/OnqDqKUJPc",,The Onion,Twitter,Satirical
Decision To Circle Parking Lot Produces Carbon Emission That Finally Does It https://t.co/KqNIHvX1TF https://t.co/b1YVg1GUvZ,,The Onion,Twitter,Satirical
Did You Know? https://t.co/SbMQNzUmyb,,The Onion,Twitter,Satirical
Anne Geddes Starting To Lose It https://t.co/wT8pkx7wXL https://t.co/kXwTzF0xd2,,The Onion,Twitter,Satirical
Woman Longs For Day When First Female President Can Have Tell-All Book Written About Disgusting Vagina… https://t.co/rGAtWWMxf0,,The Onion,Twitter,Satirical
Conservative Acquaintance Annoyingly Not Racist https://t.co/bPlEmLg8G0 https://t.co/fE9K028RzW,,The Onion,Twitter,Satirical
Inconsolable Jeff Sessions Tries To Commit Suicide By Smoking Joint https://t.co/j95gIVJRbz https://t.co/GONnRWRVMN,,The Onion,Twitter,Satirical
Pence Spends 621st Straight Sinful Day Coveting His Neighbor’s Job https://t.co/9DWGjVoKoa https://t.co/8kHckXfscm,,The Onion,Twitter,Satirical
This Weekend's Onion Magazine: https://t.co/lIhfp8iYO0 https://t.co/e6KwNRcdCK,,The Onion,Twitter,Satirical
Friend Of Bruce Springsteen Has Been Thinking Of Excuses To Avoid Checking Out His Band For 50 Years… https://t.co/CT7Ekp1FIR,,The Onion,Twitter,Satirical
Pumpkin Clearly Had Finger In It https://t.co/aVAsvjCSwP https://t.co/PvuMZxep28,,The Onion,Twitter,Satirical
Police Department Deploys Fancyclothes Cop https://t.co/vojCEia18O https://t.co/NnyhqVRxDC,,The Onion,Twitter,Satirical
Nation’s Fact-Checkers Confirm They’ll Probably Wrap Up Evaluating Trump’s Statements By 2050 At Latest… https://t.co/JbwAXLQVcE,,The Onion,Twitter,Satirical
National News Highlights https://t.co/9lyx2vcveM,,The Onion,Twitter,Satirical
Woman Nervously Reaches For Cell Phone As Suspicious Black Man Tells Her Today's Soup Is Minestrone… https://t.co/jGEwnoJGAQ,,The Onion,Twitter,Satirical
Everyone In Pride Parade Straight https://t.co/dkQnoFdHOT #OurAnnualYear2018 https://t.co/rfE2sDWt7W,,The Onion,Twitter,Satirical
Defiant Dallas Police Officer Claims Anyone Could Have Mistaken Black Man's Apartment For Gun… https://t.co/ZVIBpfPhG4,,The Onion,Twitter,Satirical
In Focus: Defiant Mitch McConnell Holds Merrick Garland’s Severed Head Aloft In Front Of Capitol Building… https://t.co/VzEWlWgQ35,,The Onion,Twitter,Satirical
Coworkers Brought To Place Of Unthinkable Intimacy By Team-Building Exercise https://t.co/WHJTG26UyP https://t.co/gPegExyfdA,,The Onion,Twitter,Satirical
ISIS Attacks Drop In West https://t.co/9hlYZUFunw #WhatDoYouThink? https://t.co/XBhpgUdAoH,,The Onion,Twitter,Satirical
"‘He’s Not Right For You,’ Report Relationship Experts Who Must Not Want To See You Be Happy https://t.co/udRf1oTc0g https://t.co/bKBalNijyb",,The Onion,Twitter,Satirical
Baby Can Already Tell Crib He’s In Going To Be Recalled https://t.co/d3n1IKl53h https://t.co/N2jZUdo0mT,,The Onion,Twitter,Satirical
"""It’s a great little pick-me-up. Sure, there’s still caffeine in the cola, but it’s just enough to help keep the cr… https://t.co/ZFw6MSXa7r",,The Onion,Twitter,Satirical
FEMA Frantically Prepares Apology For Screwing Up Hurricane Florence Response https://t.co/drkvGFAyrs https://t.co/Z68RMjG930,,The Onion,Twitter,Satirical
RT @ClickHole: This Will Change The Way You Watch 'The Lord Of The Rings: The Fellowship Of The Ring' https://t.co/Tis0N5uWgr,,The Onion,Twitter,Satirical
RT @TheOnion: Elizabeth Warren Disappointed After DNA Test Shows Zero Trace Of Presidential Material https://t.co/YrpY1AYgqF https://t.co/u…,,The Onion,Twitter,Satirical
"The Week In Pictures – Week Of December 3, 2018 https://t.co/KGDhOiT2jH https://t.co/pDcT8jMbVN",,The Onion,Twitter,Satirical
Pistachio-Eating Man Achieves ‘Flow’ State https://t.co/fS2NVyPJsI https://t.co/EpozBJifn6,,The Onion,Twitter,Satirical
National News Highlights https://t.co/2ROCRhOJJx,,The Onion,Twitter,Satirical
Video Game Blacksmith Struggling To Compete With Random Chests Full Of Free Armor All Over Kingdom… https://t.co/dR9ZoMKHG7,,The Onion,Twitter,Satirical
Nation’s Oppressed Christians Huddle Underground To Light Single Shriveled Christmas Shrub https://t.co/uy0q7pp65p https://t.co/37oKhaMSJQ,,The Onion,Twitter,Satirical
Timeline Of Thanksgiving https://t.co/0fIPsC0PHh https://t.co/vFEp5FtRtG,,The Onion,Twitter,Satirical
Middle-Aged Man Having Best Snacks Of His Life https://t.co/L8w3S4CBo5 https://t.co/96ovdd89fz,,The Onion,Twitter,Satirical
Incredibly Popular George H.W. Bush Funeral Gets Extended 2-Week Run https://t.co/q1AL4IcRVo https://t.co/K9TLkI7f8X,,The Onion,Twitter,Satirical
"Kavanaugh: ‘I Am Not Denying That Ford Was Sexually Assaulted In Some Alternate Dimension, Plane Of Existence’… https://t.co/py9nDxMdGg",,The Onion,Twitter,Satirical
Man Just Knows Hillary Clinton Going To Have Opinion On Not Dying In Explosion https://t.co/PNZnKhxOql https://t.co/DMblKvHTrD,,The Onion,Twitter,Satirical
Meghan Markle Nervously Looking Over Clinic Pamphlets Weighing Her Options https://t.co/h67C8WnGkO https://t.co/qeta3fD5Kj,,The Onion,Twitter,Satirical
Mom Hates Bad Guy In Movie https://t.co/3VWN6spjMH https://t.co/rcawb37oNd,,The Onion,Twitter,Satirical
Trail Of Ants Better Be Leading Toward Something Delicious https://t.co/swe3NlE5CH https://t.co/GObMoLjJNe,,The Onion,Twitter,Satirical
National News Highlights https://t.co/MW888enVpF,,The Onion,Twitter,Satirical
Roommates Still Don’t Know Each Other Well Enough To Not Speak https://t.co/xwilFH76P7 https://t.co/8ohs4wM7qZ,,The Onion,Twitter,Satirical
"Newly Engaged Couple Receives Incredible Outpouring Of Insincerity From Family, Friends https://t.co/uEtln8YEuu https://t.co/JbXoozxAko",,The Onion,Twitter,Satirical
"RT @ClickHole: Coming Clean: Juicy Fruit Has Announced That The White Dust On Their Sticks Of Gum Is Regular-Ass Dust, And If That’s A Deal…",,The Onion,Twitter,Satirical
Hungover Man Horrified To Learn He Made Dozens Of Plans Last Night https://t.co/ADTgYNKXc5 https://t.co/pgbUUvcHeK,,The Onion,Twitter,Satirical
RT @TheOnion: System For Telling Clean Clothes From Dirty Falls Apart By Second Day Of Trip https://t.co/XhoppbV7mE https://t.co/rzVuublQXD,,The Onion,Twitter,Satirical
Thrill-Seeker Microwaves Pot Pie Without Slitting Crust https://t.co/nUT7Hm0Epm https://t.co/qqDSD7bQv6,,The Onion,Twitter,Satirical
"‘You Are All Inside Amazon’s Second Headquarters,’ Jeff Bezos Announces To Horrified Americans As Massive Dome Enve… https://t.co/kpSWq8TECf",,The Onion,Twitter,Satirical
"""These events are in the past, present, and future, and that’s where they should stay."" https://t.co/yotMQPmZKX https://t.co/yfp3qKVVrO",,The Onion,Twitter,Satirical
Report: More Americans Saving Money For Child’s Unemployment https://t.co/SY2wfHtpMU https://t.co/pQoXzJWM7N,,The Onion,Twitter,Satirical
Woman Who Changed Self To Please Boyfriend Enjoying Happy Long-Term Relationship https://t.co/37y6SPqmDp https://t.co/7ir38Blj3p,,The Onion,Twitter,Satirical
Viagra Announces Real Medicine That Gave Customers Erections Was Confidence All Along https://t.co/r4ZirWrA5o https://t.co/rtOvQNhECl,,The Onion,Twitter,Satirical
Man Has Been Meaning To Catch Up On Whole Of Human Artistic Endeavor https://t.co/13YC8K8W5C https://t.co/EM4CP6ceBR,,The Onion,Twitter,Satirical
RT @TheAVClub: Wes Anderson walks the line between nerd and hipster in his films with Jason Schwartzman https://t.co/YnptyhMv4s #1998Week h…,,The Onion,Twitter,Satirical
Explanation Of Board Game Rules Peppered With Reassurances That It Will Be Fun https://t.co/OiZwLlOKxj https://t.co/GGsqFh7F97,,The Onion,Twitter,Satirical
"50 Years Of Climate Change, Habitat Loss Somehow Unable To Take Down Goddamned Parrotfish https://t.co/mQWljbegIn https://t.co/OxJA3ytn5e",,The Onion,Twitter,Satirical
Glitch In Country Allows Citizens To Temporarily Walk Through Tables https://t.co/VQGGU84uUD https://t.co/aTw0PFVD6S,,The Onion,Twitter,Satirical
RT @TheOnion: Ohio State Begins Scouting For Next Scandal https://t.co/rWwwqxNQLP https://t.co/texOt0SMqh,,The Onion,Twitter,Satirical
"""We are looking into the deeply troubling accusations that the United States Senate has chosen to willfully and kno… https://t.co/zDQEZ0KH4W",,The Onion,Twitter,Satirical
Visit https://t.co/csf5QUbhed to see more from the standard bearer of global journalism. https://t.co/HIfg8nvWqP,,The Onion,Twitter,Satirical
Increasingly Anxious Man Worried Order Confirmation Email Never Going To Come https://t.co/1U9bTYEGMh https://t.co/4m7ea86jcr,,The Onion,Twitter,Satirical
"Nation’s Tourists Announce Plans To Form Circle, Clap Hands Around Guys Doing Flips And Stuff… https://t.co/Wb7zEtZLrh",,The Onion,Twitter,Satirical
"70,000 Burning Man Attendees Die Of Dehydration After Thinking Someone Else Was Bringing The Water… https://t.co/nmRDH1pTjg",,The Onion,Twitter,Satirical
GOP Releases New Letter Supporting Kavanaugh Signed By Orrin Hatch 500 Times https://t.co/t6Xbr4t6Nh https://t.co/4xTZWCBAMX,,The Onion,Twitter,Satirical
"Area Woman's Type Tall, Athletic Men Who Have Already Hurt Her https://t.co/zLJTkPSY0G https://t.co/LpydtYtnTf",,The Onion,Twitter,Satirical
"Fuck, Roommates Want To Have Meeting https://t.co/85SpM1etwG https://t.co/RXjWosdgJA",,The Onion,Twitter,Satirical
@tedcruz @BetoORourke The Texas Senate race between @TedCruz and @BetoORourke has become a high-profile contest wit… https://t.co/pdicXc5Mf3,,The Onion,Twitter,Satirical
".@DonaldJTrumpJr: ""Everyone is super mad about this secret bad guy in the White House, but we put a whole candy bar… https://t.co/XiFyjfwnby",,The Onion,Twitter,Satirical
University Suspends All Lightweights From Campus Following Fraternity Hazing Death https://t.co/KCCAZEoVWI https://t.co/Yf2l5hXui8,,The Onion,Twitter,Satirical
Man Unsure How Fellow Diners Got Impression Appetizer Was Ordered For Table https://t.co/WURehLZQhC https://t.co/VsLbVQSSgA,,The Onion,Twitter,Satirical
Margaret Atwood: ‘The Handmaids Are Supposed To Be Aliens’ https://t.co/suHaxR4hms https://t.co/3z9tShasCC,,The Onion,Twitter,Satirical
National News Highlights https://t.co/PDV1hzXb6Q,,The Onion,Twitter,Satirical
Kids Getting A Little Old To Still Believe In Innate Charitable Goodness Of Humans https://t.co/pDkXbEIZsN https://t.co/IOEFeDukpQ,,The Onion,Twitter,Satirical
MTA Reminds New Yorkers They Can Fucking Walk https://t.co/nMoFTt7lmw #OurAnnualYear2018 https://t.co/Tgvuz6b8Sw,,The Onion,Twitter,Satirical
Mysterious Crate Arrives From London https://t.co/vdurqgW5go https://t.co/HtpROv11x4,,The Onion,Twitter,Satirical
NFL Urges Pass Rushers To Try Reaching Peaceful Resolution With Quarterbacks Before Resorting To Tackling… https://t.co/2YZvd44UfS,,The Onion,Twitter,Satirical
National News Highlights: https://t.co/VpGISKxBir,,The Onion,Twitter,Satirical
"RT @ClickHole: Whoa: 1 Out Of 1,000 People Who Click On This Will Get Straight-Up Porn https://t.co/Plja6LdrZj #NSFW https://t.co/53Smchyrv5",,The Onion,Twitter,Satirical
Report: Average American Worker Replaced Within 10 Minutes Of Taking Vacation https://t.co/yUq6LoI2To https://t.co/NiwJjC61Os,,The Onion,Twitter,Satirical
Clothes Come To Forefront As Major Theme In This Year’s New York Fashion Week https://t.co/yTEXgJLqY7 https://t.co/ft7WqfVJ2U,,The Onion,Twitter,Satirical
Trump Unveils Plan To Address Migrants With New Open-Fire Policy https://t.co/7ugILISvqE https://t.co/VJ4TlLbRjN,,The Onion,Twitter,Satirical
God Admits There Was Probably A Better Way Of Giving Humans Taste Of Heavenly Bliss Than Opioids… https://t.co/s5DRtPzUhg,,The Onion,Twitter,Satirical
GOP Mulls Forcing Christine Blasey Ford To Publicly Apologize To Kavanaugh Just For Hell Of It… https://t.co/OIXEDHuW3c,,The Onion,Twitter,Satirical
"Unemployed Dad Channels All His Energy Into Creating, Running Haunted House https://t.co/toveno0JO7 https://t.co/zdNBGVDhKI",,The Onion,Twitter,Satirical
RT @ClickHole: Poor Kid: Eddie Vedder Just Said Something Rude About Donald Trump So Now This 8-Year-Old Has To Listen To His Dad Yell Abou…,,The Onion,Twitter,Satirical
Gun Deaths In U.S. At 40-Year High https://t.co/jYxJpa8Fhp #WhatDoYouThink? https://t.co/AJwXVc3jld,,The Onion,Twitter,Satirical
ICE Agents Feeling A Little Hurt That Trump Doesn’t Think They’re Doing Enough To Terrorize Hispanics… https://t.co/aNOzXQOTeW,,The Onion,Twitter,Satirical
Horrified Nation Wakes Up On Cyber Monday To Find Amazon Echo Devices Embedded Beneath Skin https://t.co/7iYgCBFQ5z https://t.co/o4is2H2PoO,,The Onion,Twitter,Satirical
Grown Man Refers To Map At Beginning Of Novel To Find Out Where Ruined Castle Of Arnoth Is Located… https://t.co/NswOSrE3wf,,The Onion,Twitter,Satirical
Family Impressed By Extra Effort Father Putting In To Hide Drinking https://t.co/92dwlCzcQW https://t.co/upcUUXPS5B,,The Onion,Twitter,Satirical
"EPA’s New Coal Rule Could Cause 1,400 More Deaths Per Year https://t.co/ieSM7bO2cr #WhatDoYouThink? https://t.co/BXAaUwaiO0",,The Onion,Twitter,Satirical
"China, U.S. Agree To Temporary Halt To Trade War https://t.co/7bRlnZFxYP #WhatDoYouThink? https://t.co/WeUM6qOEqe",,The Onion,Twitter,Satirical
Family Receives 38-Piece AstraZeneca Assorted Pill Sampler https://t.co/5z89PvR2Ud https://t.co/mppcymqvT9,,The Onion,Twitter,Satirical
Homemade DNA Test Proves Trump Boys Are At Least One Jar Blood https://t.co/rJzucOolgT https://t.co/t8fN66fUZT,,The Onion,Twitter,Satirical
Man’s Family Rises To Record-High Fourth Priority https://t.co/mbKuIGDOR6 https://t.co/2nKM0on8Xd,,The Onion,Twitter,Satirical
Top Agenda Items In Upcoming Democratic-Majority House https://t.co/yyzD8sNMg8 https://t.co/JopMmLJNDc,,The Onion,Twitter,Satirical
"City Officials Warn Against Flushing Feminine Hygiene Products After Finding 8-Foot-Long, 250-Pound Tampon Lurking… https://t.co/2n9U67mOHm",,The Onion,Twitter,Satirical
NBC Unveils On Screen Graphic Informing Audience They Are Watching Football https://t.co/eXnvC0gqaI https://t.co/QEtsU9Av3v,,The Onion,Twitter,Satirical
Deeply Held Conviction Immediately Dropped After Friend Half-Heartedly Disagrees https://t.co/bqehI5zlSS https://t.co/K2PhSWm49i,,The Onion,Twitter,Satirical
Convenience Store Employee Given Generous Holiday Bonus Shift https://t.co/Ioh4dy3cca https://t.co/thr6AZDXIK,,The Onion,Twitter,Satirical
Biologists Unveil New Taxonomic System Classifying Species By Hotness https://t.co/Y99DUL6ZXJ https://t.co/VENz2O32pE,,The Onion,Twitter,Satirical
5 Things To Know About Tucker Carlson https://t.co/YMkP0TThoW,,The Onion,Twitter,Satirical
Supposed ‘Game Of Thrones’ Buff Hasn’t Even Finished Books Yet https://t.co/hqlqWDqzLA https://t.co/npxN361xBO,,The Onion,Twitter,Satirical
RT @ClickHole: A Hero’s Reward: George H.W. Bush Is Sitting In Valhalla Nervously Drinking A Glass Of Water While Dead Vikings Battle Aroun…,,The Onion,Twitter,Satirical
'New Yorker' editor David Remnick: https://t.co/3splev2qg1,,The Onion,Twitter,Satirical
RT @ClickHole: Overstepping Her Bounds: J.K. Rowling Has Announced That Daenerys From ‘Game Of Thrones’ Has Crohn’s Disease https://t.co/X5…,,The Onion,Twitter,Satirical
FEMA Assures Wildfire Victims Bucket Brigade Nearly Over Maryland State Line https://t.co/ReVcBY6Uu1 https://t.co/ew8Ypetzdr,,The Onion,Twitter,Satirical
Poll Finds 100% Of Americans Blame Shutdown Entirely On Colorado Representative Scott Tipton https://t.co/F0cl9uevw1 https://t.co/AHE7SrNoAx,,The Onion,Twitter,Satirical
Friend’s Grandma To Give You Hug Too https://t.co/iNY6BMMTbU https://t.co/5GTRNOXk7h,,The Onion,Twitter,Satirical
Woman Toys With Idea Of Getting Sister Something Nice They Can Do Together As Gift Before Settling On Candle… https://t.co/kwnQSViB1O,,The Onion,Twitter,Satirical
"RT @ClickHole: Fuck Off, Babies: 11 Babies We Don’t Give A Shit About https://t.co/6oXXmZ7M2m https://t.co/yszvhRpLkt",,The Onion,Twitter,Satirical
Insurance Company Celebrates 50 Billionth Fucking Over Of Customer https://t.co/FnbhTCrqTQ https://t.co/eLjc1TGUe2,,The Onion,Twitter,Satirical
RT @PatriotHole: Extremely Brave: Strong President Donald Trump Is Courageously Sitting On His Toilet In A Gas Mask While The White House G…,,The Onion,Twitter,Satirical
"Golden State Raises 2018, 2019, 2020 Championship Banners https://t.co/3pjlir51zP https://t.co/dCJBIgiVnt",,The Onion,Twitter,Satirical
Handmade Banner That Football Team Runs Through Before Game The Closest High School Comes To Supporting Arts… https://t.co/JAnZlHy7lY,,The Onion,Twitter,Satirical
Hand Of George H.W. Bush Bursts Out Of Ground To Grope One Last Woman https://t.co/AE6WMKM117 https://t.co/PFZidywv4H,,The Onion,Twitter,Satirical
"RT @ClickHole: My Mother Is The Strongest Person I Know, But She’s Powerless At Sea https://t.co/UcNNU6lbbe https://t.co/0HyIkLAYC3",,The Onion,Twitter,Satirical
National News Highlights https://t.co/SoLCk0qnpl,,The Onion,Twitter,Satirical
Maria Butina Pleads Guilty To Russian Scheme To Influence Conservatives https://t.co/czftAzKj1Z #WhatDoYouThink? https://t.co/eISP8frnhv,,The Onion,Twitter,Satirical
"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/ntHO1QLyXB",,The Onion,Twitter,Satirical
All-Knowing Invisible Hand Of Free Market Once Again Guides Millions In Profits To Nation’s Bead Stores… https://t.co/SjM4pAZAHY,,The Onion,Twitter,Satirical
Should The NFL Be Doing More To Prevent Female Concussions? https://t.co/P8045rLi9J,,The Onion,Twitter,Satirical
Most Disgusting Towel Spends Final Days Relegated To Role As Bath Mat https://t.co/z9s2gDRxOR https://t.co/VvheEg4A8B,,The Onion,Twitter,Satirical
Freeloading Refugee Children Taking Up Thousands Of Prison Cells Meant For Real Americans https://t.co/b0CGazJOzp https://t.co/gONpvZe8Fg,,The Onion,Twitter,Satirical
Mohawked Rex Tillerson Warns U.S. Democracy Threatened By Plutocratic Fascist Pigs Fucking Over The Working Man… https://t.co/kwdqoYgELV,,The Onion,Twitter,Satirical
Americans Demand Their Voices Be Heard And Also Some Kind Of Dessert You Get After Breakfast https://t.co/tTHxKiAp4m https://t.co/a68JfCjRkn,,The Onion,Twitter,Satirical
"RT @ClickHole: If Someone Breaks Into Your Home, You Have The Right To Try Some Recipes Out On Them https://t.co/oCWXzcQE4L https://t.co/Ls…",,The Onion,Twitter,Satirical
Nation Impressed By Feats Of Very Strong Little Boy https://t.co/wGOHk3WM3J https://t.co/3fghPNl2MY,,The Onion,Twitter,Satirical
"On Dec. 9, 1968, engineer Douglas Engelbart introduced the computer mouse at a product demo. The Onion looks back a… https://t.co/oa9QtBhPbB",,The Onion,Twitter,Satirical
5 Things To Know About ‘Aquaman’ https://t.co/esIyD61zzg,,The Onion,Twitter,Satirical
Woman’s Children Officially Old Enough To Pony Up For Good Birthday Gift This Year https://t.co/JbudWwB6ig https://t.co/ECu61GKDLd,,The Onion,Twitter,Satirical
NRCC Emails Stolen During Major 2018 Election Hack https://t.co/cFRetkCfEc #WhatDoYouThink? https://t.co/7w7pMUPxdY,,The Onion,Twitter,Satirical
"Is It Fair To Not Pay College Football Players When The Mascots Make $10,000,000 A Year? https://t.co/fMI6ULLAA3",,The Onion,Twitter,Satirical
Prima Donna Species Just Has To Have Every Part Of Natural Habitat Intact https://t.co/ddfYILKReE https://t.co/6milvNdX0T,,The Onion,Twitter,Satirical
Victoria’s Secret Introduces 3-Inch Patch Of Satin To Place Anywhere On Body https://t.co/leLXj0olnQ https://t.co/dCfpFEG2ZJ,,The Onion,Twitter,Satirical
Report: John Lennon Probably Would Have Eventually Died Anyway https://t.co/GVRibYCTqO https://t.co/PsSKBIL0EW,,The Onion,Twitter,Satirical
Bar Owner Cannot Fucking Believe He Actually Sponsored An Adult Kickball Team https://t.co/dW7fo8qoH2 https://t.co/8MV50rvk42,,The Onion,Twitter,Satirical
"For the latest from the world’s most unstoppable media juggernaut, visit https://t.co/csf5QUbhed. https://t.co/IEEMaLbt12",,The Onion,Twitter,Satirical
Nation Urged To Be Extra Sensitive To Men Reliving Trauma Of Not Getting Something https://t.co/AXNztKn0NO https://t.co/kCL6vaH0Vx,,The Onion,Twitter,Satirical
Generous Military Sends $800 In Disability To Man Who Wakes Up Screaming Every Night https://t.co/3MAyh8s5oR https://t.co/4nn1JYzASC,,The Onion,Twitter,Satirical
Man Betrays His Heart By Telling Friend He Can Have Last Dumpling https://t.co/cUcFR3VuwO https://t.co/wfyEgGpECA,,The Onion,Twitter,Satirical
Makeshift Opinion Thrown Together From Viewpoint Currently Dominating Conversation https://t.co/oT6ve1f23K https://t.co/vXDcOvdDS6,,The Onion,Twitter,Satirical
Fully Gentrified Neighborhood All Cheese Shops https://t.co/1gPU87j2hq https://t.co/x7lZXJ8zZP,,The Onion,Twitter,Satirical
Custom Fireplace Store Totally Jumps Gentrification Gun https://t.co/7HdFv2pR0r https://t.co/XvwAzVdiob,,The Onion,Twitter,Satirical
"Wisconsin Legislature Weakens Incoming Democratic Governor By Restricting His Access To Food, Water, Shelter… https://t.co/meFRqPlghC",,The Onion,Twitter,Satirical
‘Lost Dog’ Poster Really Tooting Dog’s Horn https://t.co/kaWCYl4PmB https://t.co/ZCxHJkDGu8,,The Onion,Twitter,Satirical
New Free-Range Slaughterhouse Allows Livestock To Roam Freely On Killing Floor https://t.co/2BAy01DAx6 https://t.co/cMPNWGB3Uf,,The Onion,Twitter,Satirical
Cop Confident He’ll Be Exonerated By Clear Video Evidence Of Him Shooting Defenseless Black Man… https://t.co/WoEkZyTJhF,,The Onion,Twitter,Satirical
RT @ClickHole: Twitter Explosion: Kenmore Is Going Off After Finding Out That Nobody Uses The Circular Glass Plate That Your Food Rotates O…,,The Onion,Twitter,Satirical
Woman Preemptively Posts A Few Good Photos Of Herself Online Just In Case She Ever Dies In Shooting… https://t.co/KN7FEZGd78,,The Onion,Twitter,Satirical
"""Ho, ho, ho! My willingness to shed the blood of innocents is unwavering!"" https://t.co/X6EJKuDDRY https://t.co/ScCl87a30d",,The Onion,Twitter,Satirical
Today's Weather Report https://t.co/Mv7EH8LZWr,,The Onion,Twitter,Satirical
Melania Trump: 'My Fat Piece-Of-Shit Husband Who Should Go Kill Himself Needs To Stop Bullying People Online'… https://t.co/vsbfDFfMAC,,The Onion,Twitter,Satirical
Today's Weather Report https://t.co/1L2W5VcHKV,,The Onion,Twitter,Satirical
National News Highlights https://t.co/NDK7mb6YUd,,The Onion,Twitter,Satirical
Thanksgiving Affords Nation Rare Opportunity To Eat Large Amounts Of Food While Watching Football… https://t.co/HoX2cFMWLg,,The Onion,Twitter,Satirical
"@DonaldJTrumpJr .@DonaldJTrumpJr: ""It felt so real, Dad. I want to stay here with you. You’re going to protect me a… https://t.co/BYbJZQfmUK",,The Onion,Twitter,Satirical
Thom Yorke Admits Vast Majority Of Musical Output Fueled By Constant Fear Of Being One-Upped By Coldplay… https://t.co/rm1Tir78qc,,The Onion,Twitter,Satirical
Half A Sleeve Of Oreos Lost In House Fire https://t.co/MI81ofZdpC https://t.co/xHNqV1HWPt,,The Onion,Twitter,Satirical
Doctor Advises Man With Healthy Blood Pressure To Really Fucking Let It Rip https://t.co/FThcWvUc8C https://t.co/uERnpRFO2q,,The Onion,Twitter,Satirical
Charmin Introduces New Disposable Toilet Paper https://t.co/goQIDp6WLK https://t.co/ayutlggUWB,,The Onion,Twitter,Satirical
CNN Opens Up 24-Hour Anonymous Tip Line For Anyone With Synonyms For ‘Mueller Closing In’ https://t.co/i5JoeXJHrH https://t.co/90uQMPPfME,,The Onion,Twitter,Satirical
God Sick Of New Angel’s Annoying Fucking Voice https://t.co/4rJWflQZbd https://t.co/pgjPCE7mvl,,The Onion,Twitter,Satirical
The Onion’s Guide To Blockchain Technology https://t.co/Jy0MQd0MY7 https://t.co/xwuVTKb6Qc,,The Onion,Twitter,Satirical
RT @ClickHole: Heartwarming: This Super Dad Refuses To Leave The Casino Until He Wins His Daughter’s Tuition Money Back https://t.co/NPzL0V…,,The Onion,Twitter,Satirical
What are you thankful for this year? https://t.co/3UJfUiPryz #WhatDoYouThink https://t.co/zIXO2TWZmD,,The Onion,Twitter,Satirical
Tips For Throwing The Perfect Halloween Party https://t.co/3d5iPMQYEN,,The Onion,Twitter,Satirical
Trump Claims Substantial Portions Of The U.S.-Mexico Laser Forcefield Have Already Been Built… https://t.co/AYbyYlkihy,,The Onion,Twitter,Satirical
Fan Disappointed To Learn L. Ron Hubbard Scientologist https://t.co/k4tOZZtpmQ https://t.co/zOOuIlDpNL,,The Onion,Twitter,Satirical
Benefits Of Keeping A Journal https://t.co/vTaFZeYSTK,,The Onion,Twitter,Satirical
".@ChuckGrassley: ""That’ll show the lying tramp for dragging Brett through the mud."" https://t.co/j37DIGBFY1",,The Onion,Twitter,Satirical
Mom’s Christmas Stocking Noticeably Less Full https://t.co/NpoLikof1t https://t.co/6C8LWFihk4,,The Onion,Twitter,Satirical
Landlord Promises To Figure Out Why Leaky Ceiling Not His Fault https://t.co/EVx6F0z7PE https://t.co/P2G9K9VyeX,,The Onion,Twitter,Satirical
Study: 0% Of People Die From Getting Fingers Lodged In Bowling Ball And Being Dragged Down Lane… https://t.co/vEuLvkrOt3,,The Onion,Twitter,Satirical
