_id,Title,Date,Rating
ObjectId("5c4119d03d494e2808bb6d74"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d03d494e2808bb6d75"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d03d494e2808bb6d76"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d03d494e2808bb6d77"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d03d494e2808bb6d78"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d03d494e2808bb6d79"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d03d494e2808bb6d7a"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d03d494e2808bb6d7b"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d13d494e2808bb6d7c"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d7d"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d7e"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d7f"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d80"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d81"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d82"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d83"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d84"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d85"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d86"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d87"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d88"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d89"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d13d494e2808bb6d8a"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d13d494e2808bb6d8b"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d13d494e2808bb6d8c"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d13d494e2808bb6d8d"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d13d494e2808bb6d8e"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d13d494e2808bb6d8f"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d13d494e2808bb6d90"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d13d494e2808bb6d91"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d23d494e2808bb6d92"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d93"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d94"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d95"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d96"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d97"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d98"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d99"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d9a"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d9b"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d9c"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d9d"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d9e"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6d9f"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d23d494e2808bb6da0"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6da1"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d23d494e2808bb6da2"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d23d494e2808bb6da3"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d23d494e2808bb6da4"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d23d494e2808bb6da5"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d23d494e2808bb6da6"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d23d494e2808bb6da7"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d23d494e2808bb6da8"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6da9"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6daa"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6dab"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6dac"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6dad"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6dae"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6daf"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db0"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db1"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db2"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db3"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db4"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db5"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d23d494e2808bb6db6"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d23d494e2808bb6db7"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d23d494e2808bb6db8"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d23d494e2808bb6db9"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d23d494e2808bb6dba"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d23d494e2808bb6dbb"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d23d494e2808bb6dbc"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d23d494e2808bb6dbd"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d33d494e2808bb6dbe"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dbf"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc0"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc1"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc2"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc3"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc4"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc5"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc6"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc7"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc8"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dc9"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dca"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dcb"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d33d494e2808bb6dcc"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dcd"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d33d494e2808bb6dce"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d33d494e2808bb6dcf"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d33d494e2808bb6dd0"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d33d494e2808bb6dd1"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d33d494e2808bb6dd2"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d33d494e2808bb6dd3"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d33d494e2808bb6dd4"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d33d494e2808bb6dd5"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dd6"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dd7"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dd8"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dd9"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dda"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6ddb"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6ddc"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6ddd"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dde"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6ddf"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6de0"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6de1"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d43d494e2808bb6de2"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6de3"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d43d494e2808bb6de4"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d43d494e2808bb6de5"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d43d494e2808bb6de6"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d43d494e2808bb6de7"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d43d494e2808bb6de8"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d43d494e2808bb6de9"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d43d494e2808bb6dea"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6deb"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dec"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6ded"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6dee"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6def"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df0"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df1"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df2"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df3"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df4"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df5"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df6"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df7"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d43d494e2808bb6df8"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d43d494e2808bb6df9"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d43d494e2808bb6dfa"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d43d494e2808bb6dfb"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d43d494e2808bb6dfc"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d43d494e2808bb6dfd"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d43d494e2808bb6dfe"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d43d494e2808bb6dff"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d53d494e2808bb6e00"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e01"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e02"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e03"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e04"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e05"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e06"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e07"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e08"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e09"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e0a"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e0b"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e0c"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e0d"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d53d494e2808bb6e0e"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d53d494e2808bb6e0f"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d53d494e2808bb6e10"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d53d494e2808bb6e11"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d53d494e2808bb6e12"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d53d494e2808bb6e13"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d53d494e2808bb6e14"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d53d494e2808bb6e15"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d63d494e2808bb6e16"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e17"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e18"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e19"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e1a"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e1b"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e1c"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e1d"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e1e"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e1f"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e20"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e21"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e22"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e23"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d63d494e2808bb6e24"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e25"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
ObjectId("5c4119d63d494e2808bb6e26"),Is This a Wall Around Nancy Pelosi’s Home?,12 February 2018,Fake
ObjectId("5c4119d63d494e2808bb6e27"),Did All Democrats Vote Against a 2.8 Percent Social Security COLA Increase?,18 October 2018,Fake
ObjectId("5c4119d63d494e2808bb6e28"),‘Got Another Friend Request from You’ Facebook Warning,7 October 2018,Fake
ObjectId("5c4119d63d494e2808bb6e29"),Is This a Photograph of Christine Blasey Ford with Bill Clinton?,25 September 2018,Fake
ObjectId("5c4119d63d494e2808bb6e2a"),Is This a Photograph of Christine Blasey Ford Partying?,23 September 2018,Fake
ObjectId("5c4119d63d494e2808bb6e2b"),Did Judge Martha Kavanaugh ‘Rule Against’ the Parents of Her Son’s Accuser, Christine Blasey-Ford?,17 September 2018,Fake
ObjectId("5c4119d63d494e2808bb6e2c"),Were Members of a ‘Midget Crime Gang’ Suspected of 55 Break-Ins?,17 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e2d"),Did the IRS Admit It ‘Encourages Illegals’ to Steal Social Security Numbers for Taxes?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e2e"),Did Rashida Tlaib and Ilhan Omar Co-Sponsor a Bill to Recognize Muslim Holidays as Federal Holidays?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e2f"),Does This Photograph Show a Mother Snorting Cocaine with Her Toddler?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e30"),Did President Obama Once Spend $65,000 on Hot Dogs?,16 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e31"),Did Acid or Electricity Cause This Man to Vaporize?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e32"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e33"),Did Retired Soccer Star Mia Hamm Die in January 2019?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e34"),Do Steering Wheels Include Braille So Visually Impaired Drivers Can Find the Horn?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e35"),Did President Trump Urge Americans to Boycott Chinese Restaurants?,14 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e36"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e37"),Does a Muslim Community Patrol in New York City Enforce ‘Sharia Law’?,13 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e38"),Did Clemson’s Quarterback Say Their White House Meal Was ‘The Best We Ever Had’?,15 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e39"),Will Posting This Notice Stop Facebook from Making Your Posts Public?,27 December 2018,Fake
ObjectId("5c4119d63d494e2808bb6e3a"),Do Motorists Now Face $999 Fines and 3-Year Suspensions for Using Cellphones While Driving?,14 January 2019,Fake
ObjectId("5c4119d63d494e2808bb6e3b"),Did a 1950s TV Episode Feature a Character Named Trump Who Offered to Build a Protective Wall?,9 January 2017,Fake
