,source_id,source_name,label,author,title,description,url,published_at,content
2878,reuters,Reuters,Reliable,Reuters Editorial,"Taiwan premier, cabinet to quit after local election trouncing","Taiwan Premier William Lai will resign along with the self-ruled island's entire cabinet, Lai said on Thursday, following the defeat of his ruling Democratic Progressive Party (DPP) in local elections last year.",https://www.reuters.com/article/us-taiwan-politics-idUSKCN1P412W,2019-01-10T10:23:04Z,"TAIPEI (Reuters) - Taiwan Premier William Lai will resign along with the self-ruled island’s entire cabinet, Lai said on Thursday, following the defeat of his ruling Democratic Progressive Party (DPP) in local elections last year. 
Lai told reporters in Taip… [+532 chars]"
2879,reuters,Reuters,Reliable,Brian Ellsworth,"Maduro faces next term in a hobbled, isolated Venezuela","Venezuelan President Nicolas Maduro begins a second term in office on Thursday in defiance of international criticism that his reelection last year was illegitimate, further isolating the South American country where an economic crisis is fueling a humanitari…",https://www.reuters.com/article/us-venezuela-politics-idUSKCN1P40DH,2019-01-10T05:04:20Z,"CARACAS (Reuters) - Venezuelan President Nicolas Maduro begins a second term in office on Thursday in defiance of international criticism that his reelection last year was illegitimate, further isolating the South American country where an economic crisis is … [+4585 chars]"
2880,reuters,Reuters,Reliable,Reuters Editorial,"Yemen's Houthi drones strike government military parade, several killed","Houthi drones on Thursday attacked a Yemeni government military parade in Lahaj province, killing several people, Saudi and Houthi media reported.",https://www.reuters.com/article/us-yemen-security-idUSKCN1P40N9,2019-01-10T07:23:17Z,"DUBAI (Reuters) - Houthi drones on Thursday attacked a Yemeni government military parade in Lahaj province, killing several people, Saudi and Houthi media reported. 
The Houthis said in November they were halting drone and missile attacks on Saudi Arabia, th… [+162 chars]"
2881,reuters,Reuters,Reliable,Reuters Editorial,German airport security staff strike hits more than 600 flights,"More than 640 flights in Germany were canceled on Thursday due to security staff strikes at Duesseldorf, Cologne and Stuttgart airports in a bid to put pressure on management in wage talks.",https://www.reuters.com/article/us-germany-unions-airports-idUSKCN1P40O5,2019-01-10T07:35:53Z,"BERLIN (Reuters) - More than 640 flights in Germany were canceled on Thursday due to security staff strikes at Duesseldorf, Cologne and Stuttgart airports in a bid to put pressure on management in wage talks. 
Out of 1,054 scheduled flights in total, 643 wer… [+578 chars]"
2882,reuters,Reuters,Reliable,Suleiman Al-Khalidi,"Syrian jihadists cement grip, forcing deal on Idlib rebels","Blacklisted jihadist fighters tightened their grip over Syria's last major rebel-held region on Thursday after nine days of battle with Turkey-backed groups, putting a deal to prevent a massive army assault on the area in jeopardy.",https://www.reuters.com/article/us-mideast-crisis-syria-idlib-idUSKCN1P41RK,2019-01-10T14:23:33Z,"AMMAN (Reuters) - Blacklisted jihadist fighters tightened their grip over Syria’s last major rebel-held region on Thursday after nine days of battle with Turkey-backed groups, putting a deal to prevent a massive army assault on the area in jeopardy. 
The nor… [+2424 chars]"
2883,reuters,Reuters,Reliable,Reuters Editorial,Indian federal police chief removed by PM Modi-led panel: TV,"India's federal police chief was ousted on Thursday by a panel led by Prime Minister Narendra Modi, TV channels reported, a day after he took up his post again after being reinstated by the Supreme Court.",https://www.reuters.com/article/us-india-police-idUSKCN1P41RG,2019-01-10T14:21:42Z,"NEW DELHI (Reuters) - India’s federal police chief was ousted on Thursday by a panel led by Prime Minister Narendra Modi, TV channels reported, a day after he took up his post again after being reinstated by the Supreme Court. 
Alok Verma, chief of the Centr… [+580 chars]"
2884,reuters,Reuters,Reliable,Andrew MacAskill,Explainer: Can Britain's parliament prevent a no-deal Brexit?,"British Prime Minister Theresa May's political weakness was exposed by a series of defeats in parliament this week, prompting claims that rebel lawmakers can wrest control of the process to leave the European Union.",https://www.reuters.com/article/us-britain-eu-parliament-nodeal-explaine-idUSKCN1P41WH,2019-01-10T15:20:42Z,"LONDON (Reuters) - British Prime Minister Theresa May’s political weakness was exposed by a series of defeats in parliament this week, prompting claims that rebel lawmakers can wrest control of the process to leave the European Union. 
But can lawmakers stop… [+4202 chars]"
2885,reuters,Reuters,Reliable,Aditya Kalra,Social media giants plan push-back on India's new regulations: sources,"Global social media and technology giants are gearing up to fight sweeping new rules proposed by the Indian government that would require them to actively regulate content in one of the world's biggest Internet markets, sources close to the matter told Reuter…",https://www.reuters.com/article/us-india-socialmedia-idUSKCN1P50B9,2019-01-11T05:22:57Z,"NEW DELHI (Reuters) - Global social media and technology giants are gearing up to fight sweeping new rules proposed by the Indian government that would require them to actively regulate content in one of the world’s biggest Internet markets, sources close to … [+4425 chars]"
2886,reuters,Reuters,Reliable,Reuters Editorial,Myanmar court rejects Reuters reporters' appeal,A Myanmar court on Friday rejected the appeal of two Reuters reporters sentenced to seven years in jail on charges of breaking the Official Secrets Act.,https://www.reuters.com/article/us-myanmar-journalists-idUSKCN1P50HL,2019-01-11T06:56:09Z,"YANGON (Reuters) - A Myanmar court on Friday rejected the appeal of two Reuters reporters sentenced to seven years in jail on charges of breaking the Official Secrets Act. 
Wa Lone, 32, and Kyaw Soe Oo, 28, were convicted in September in a landmark case that… [+213 chars]"
2887,reuters,Reuters,Reliable,Reuters Editorial,Venezuela's Maduro sworn in to a second term in office,"Venezuelan President Nicolas Maduro was sworn into a new term in office on Thursday by the nation's Supreme Court, shrugging off global criticism that his leadership is illegitimate due to a last year's disputed election.",https://www.reuters.com/article/us-venezuela-politics-ceremony-idUSKCN1P422A,2019-01-10T16:10:34Z,"CARACAS (Reuters) - Venezuelan President Nicolas Maduro was sworn into a new term in office on Thursday by the nation’s Supreme Court, shrugging off global criticism that his leadership is illegitimate due to a last year’s disputed election. 
Reporting by Br… [+12 chars]"
2888,reuters,Reuters,Reliable,Jan Strupczewski,Romania says political infighting won't hamper its EU presidency,"Political divisions will not impede Romania's six-month presidency of the European Union, its foreign minister said on Thursday.",https://www.reuters.com/article/us-eu-romania-idUSKCN1P421E,2019-01-10T16:06:15Z,"BUCHAREST (Reuters) - Political divisions will not impede Romania’s six-month presidency of the European Union, its foreign minister said on Thursday. 
In its first stint at the helm of the EU, Romania faces Brexit, due to happen in March, European Parliamen… [+2344 chars]"
2889,reuters,Reuters,Reliable,Reuters Editorial,"After losing CDU leadership race, Germany's Merz takes party post","German conservative Friedrich Merz, a former rival to Chancellor Angela Merkel who last month lost the race to succeed her as leader of the Christian Democrats (CDU), is to take a party post focusing on economic policy and transatlantic ties.",https://www.reuters.com/article/us-germany-politics-cdu-idUSKCN1P4202,2019-01-10T15:51:49Z,"BERLIN (Reuters) - German conservative Friedrich Merz, a former rival to Chancellor Angela Merkel who last month lost the race to succeed her as leader of the Christian Democrats (CDU), is to take a party post focusing on economic policy and transatlantic tie… [+1629 chars]"
2890,reuters,Reuters,Reliable,Reuters Editorial,Four men go on trial for theft of giant gold coin from Berlin museum,Four men went on trial on Thursday for stealing a gold coin the size of a manhole cover from one of Germany's flagship museums in a daring night-time heist using a ladder and a wheelbarrow.,https://www.reuters.com/article/us-germany-trial-coin-theft-idUSKCN1P41KM,2019-01-10T13:12:35Z,"BERLIN (Reuters) - Four men went on trial on Thursday for stealing a gold coin the size of a manhole cover from one of Germany’s flagship museums in a daring night-time heist using a ladder and a wheelbarrow. 
German authorities believe the 100 kg (220 pound… [+1563 chars]"
2891,reuters,Reuters,Reliable,Reuters Editorial,Moon says Japan should understand South Korea's wartime 'forced labor' rulings,President Moon Jae-in said on Thursday Japan should understand that the South Korean government must respect judicial rulings about wartime forced labor.,https://www.reuters.com/article/us-southkorea-politics-japan-idUSKCN1P408Z,2019-01-10T03:24:09Z,"SEOUL (Reuters) - President Moon Jae-in said on Thursday Japan should understand that the South Korean government must respect judicial rulings about wartime forced labor. 
South Korea’s top court ruled in October that Nippon Steel and Sumitomo Metal Corp sh… [+339 chars]"
2892,reuters,Reuters,Reliable,Reuters Editorial,Congo election winner Felix Tshisekedi pays homage to outgoing president Kabila,"Democratic Republic of Congo's presidential election winner Felix Tshisekedi on Thursday paid his respects to outgoing President Joseph Kabila, whom he described as ""an important political partner"".",https://www.reuters.com/article/us-congo-election-tshisekedi-idUSKCN1P40AC,2019-01-10T03:50:46Z,"KINSHASA (Reuters) - Democratic Republic of Congo’s presidential election winner Felix Tshisekedi on Thursday paid his respects to outgoing President Joseph Kabila, whom he described as “an important political partner”. 
Speaking to thousands of cheering sup… [+185 chars]"
2893,reuters,Reuters,Reliable,Stephen Kalin,Saudi woman's flight rallies opposition to male guardianship,"An 18-year-old Saudi woman's flight from what she said was an abusive family has rallied opposition to the kingdom's male guardianship system, still a major constraint on women despite the conservative Muslim country's efforts to open up.",https://www.reuters.com/article/us-saudi-women-guardianship-idUSKCN1P427Y,2019-01-10T17:16:42Z,"RIYADH (Reuters) - An 18-year-old Saudi woman’s flight from what she said was an abusive family has rallied opposition to the kingdom’s male guardianship system, still a major constraint on women despite the conservative Muslim country’s efforts to open up. … [+4591 chars]"
2894,reuters,Reuters,Reliable,Reuters Editorial,Canadian officials allowed second visit to man detained in China,"Canadian diplomats in China on Thursday held their second meeting with one of two citizens who were detained last month after the arrest of a senior Chinese executive in Vancouver, the Canadian foreign ministry said.",https://www.reuters.com/article/us-china-canada-detainee-idUSKCN1P4277,2019-01-10T17:10:50Z,"OTTAWA (Reuters) - Canadian diplomats in China on Thursday held their second meeting with one of two citizens who were detained last month after the arrest of a senior Chinese executive in Vancouver, the Canadian foreign ministry said. 
“Today, Canadian cons… [+877 chars]"
2895,reuters,Reuters,Reliable,Reuters Editorial,"UAE welcomes Pompeo's speech, says as an important message for friends","A senior United Arab Emirates' official welcomed U.S. Secretary of State Mike Pompeo's speech in Cairo on Thursday, saying it was a message of support for allies and friends.",https://www.reuters.com/article/us-usa-pompeo-egypt-emirates-idUSKCN1P42NL,2019-01-10T20:48:01Z,"CAIRO (Reuters) - A senior United Arab Emirates’ official welcomed U.S. Secretary of State Mike Pompeo’s speech in Cairo on Thursday, saying it was a message of support for allies and friends. 
“Secretary of State Mike Pompeo’s speech ... is important in sup… [+361 chars]"
2896,reuters,Reuters,Reliable,Reuters Editorial,Police investigate suspicious envelopes sent to Greece from India,Envelopes mailed from India to a dozen Greek universities prompted an anti-terrorism investigation on Thursday after tests found an industrial irritant that triggered an allergic reaction in members of staff.,https://www.reuters.com/article/us-greece-university-envelopes-idUSKCN1P42BU,2019-01-10T18:00:48Z,"ATHENS (Reuters) - Envelopes mailed from India to a dozen Greek universities prompted an anti-terrorism investigation on Thursday after tests found an industrial irritant that triggered an allergic reaction in members of staff. 
The envelopes were addressed … [+830 chars]"
2897,reuters,Reuters,Reliable,Reuters Editorial,Tshisekedi win in Congo presidential election at odds with Catholic Church tallies: diplomats,"Vote tallies compiled by Democratic Republic of Congo's Catholic Church contradict official presidential results released by the election commission on Thursday, two diplomats said.",https://www.reuters.com/article/us-congo-election-idUSKCN1P406M,2019-01-10T02:18:20Z,"KINSHASA (Reuters) - Vote tallies compiled by Democratic Republic of Congo’s Catholic Church contradict official presidential results released by the election commission on Thursday, two diplomats said. 
    The commission declared opposition leader, Felix T… [+589 chars]"
2898,reuters,Reuters,Reliable,Reuters Editorial,Turkey says military operation in Syria not dependent on U.S. pull-out,"A military operation against the Kurdish YPG militia, which Turkey has pledged to carry out in northern Syria, is not dependent on a U.S. pull-out from the region, Turkey's Foreign Minister Mevlut Cavusoglu said on Thursday.",https://www.reuters.com/article/us-mideast-crisis-syria-turkey-idUSKCN1P40TZ,2019-01-10T08:47:10Z,"ANKARA (Reuters) - A military operation against the Kurdish YPG militia, which Turkey has pledged to carry out in northern Syria, is not dependent on a U.S. pull-out from the region, Turkey’s Foreign Minister Mevlut Cavusoglu said on Thursday. 
In an intervi… [+250 chars]"
2899,reuters,Reuters,Reliable,Reuters Editorial,UK government accepts plan-B demand if May's deal is rejected,"The British government will accept a demand by parliament to set out its plan B within days if Prime Minister Theresa May's deal is rejected next week, Andrea Leadsom, the Leader of the House of Commons said on Thursday.",https://www.reuters.com/article/us-britain-eu-planb-idUSKCN1P419N,2019-01-10T11:26:34Z,"LONDON (Reuters) - The British government will accept a demand by parliament to set out its plan B within days if Prime Minister Theresa May’s deal is rejected next week, Andrea Leadsom, the Leader of the House of Commons said on Thursday. 
On Wednesday, par… [+655 chars]"
2900,reuters,Reuters,Reliable,Reuters Editorial,Ex-Mozambique finance minister's court case postponed: legal team,"The court hearing of former Mozambican finance minister Manuel Chang, who faces charges of fraud and money laundering, has been postponed until Jan. 18, a member of his legal team said on Thursday.",https://www.reuters.com/article/us-mozambique-credit-suisse-chang-idUSKCN1P413D,2019-01-10T10:28:01Z,"JOHANNESBURG (Reuters) - The court hearing of former Mozambican finance minister Manuel Chang, who faces charges of fraud and money laundering, has been postponed until Jan. 18, a member of his legal team said on Thursday. 
Chang, who denies wrongdoing, has … [+578 chars]"
2901,reuters,Reuters,Reliable,Reuters Editorial,Former U.S. marine held in Russia on spy charges seeks bail: news agencies,"A lawyer acting for a former U.S. marine detained in Russia on espionage charges has filed an appeal with a Moscow court seeking to have his client released on bail, Russian news agencies cited the court as saying on Thursday.",https://www.reuters.com/article/us-russia-usa-espionage-whelan-appeal-idUSKCN1P414K,2019-01-10T10:40:21Z,"MOSCOW (Reuters) - A lawyer acting for a former U.S. marine detained in Russia on espionage charges has filed an appeal with a Moscow court seeking to have his client released on bail, Russian news agencies cited the court as saying on Thursday. 
Paul Whelan… [+407 chars]"
2902,reuters,Reuters,Reliable,Reuters Editorial,Hungary PM: no compromise possible with Germany on migration,"Hungarian Prime Minister Viktor Orban said on Thursday no compromise was possible with Germany over migration despite what he called ""constant pressure"" from Berlin on his government to take in immigrants.",https://www.reuters.com/article/us-hungary-orban-germany-idUSKCN1P41FC,2019-01-10T12:20:09Z,"BUDAPEST (Reuters) - Hungarian Prime Minister Viktor Orban said on Thursday no compromise was possible with Germany over migration despite what he called “constant pressure” from Berlin on his government to take in immigrants. 
“German politics does not resp… [+378 chars]"
2903,reuters,Reuters,Reliable,Reuters Editorial,Saudi asylum seeker to leave for Canada Friday night: Thai immigration chief,"A Saudi teenager who fled to Thailand saying she feared her family would kill her has been granted asylum in Canada, the Thai immigration chief told Reuters on Friday.",https://www.reuters.com/article/us-thailand-saudi-canada-idUSKCN1P51S0,2019-01-11T15:31:56Z,"BANGKOK (Reuters) - A Saudi teenager who fled to Thailand saying she feared her family would kill her has been granted asylum in Canada, the Thai immigration chief told Reuters on Friday. 
Rahaf Mohammed al-Qunun, 18, will be boarding a Korean Air flight fro… [+339 chars]"
2904,reuters,Reuters,Reliable,Reuters Editorial,Portuguese parliament widens residency scheme with 'green visas',"Portugal's parliament on Friday extended a residency program for wealthy foreigners to include investors who spend at least 500,000 euros on environmental projects.",https://www.reuters.com/article/us-portugal-visas-idUSKCN1P51RK,2019-01-11T15:26:08Z,"LISBON (Reuters) - Portugal’s parliament on Friday extended a residency program for wealthy foreigners to include investors who spend at least 500,000 euros on environmental projects. 
A majority of lawmakers approved the extension and rejected a motion by t… [+1646 chars]"
2905,reuters,Reuters,Reliable,Reuters Editorial,Israeli gunfire kills Gaza woman during border protests,"Israeli troops shot dead a Palestinian woman during Gaza border protests on Friday, medics said, and the military said it opened fire in response to grenade and rock attacks and breaches of the frontier.",https://www.reuters.com/article/us-israel-palestinians-protests-idUSKCN1P51V2,2019-01-11T16:08:49Z,"GAZA (Reuters) - Israeli troops shot dead a Palestinian woman during Gaza border protests on Friday, medics said, and the military said it opened fire in response to grenade and rock attacks and breaches of the frontier. 
Ashraf Al-Qidra, spokesman for the G… [+1805 chars]"
2906,reuters,Reuters,Reliable,Sudarshan Varadhan,Rivals unite in Indian state in a bid to beat Modi in election,"Two political rivals in the northern Indian state of Uttar Pradesh will form a alliance in a bid to defeat Prime Minister Narendra Modi's Bharatiya Janata Party (BJP) in national election scheduled for May, leaders of the parties said.",https://www.reuters.com/article/us-india-election-uttar-pradesh-idUSKCN1P51SY,2019-01-11T15:38:58Z,"NEW DELHI (Reuters) - Two political rivals in the northern Indian state of Uttar Pradesh will form a alliance in a bid to defeat Prime Minister Narendra Modi’s Bharatiya Janata Party (BJP) in national election scheduled for May, leaders of the parties said. … [+2493 chars]"
2907,reuters,Reuters,Reliable,Reuters Editorial,"Saudi teen who fled family has left Thailand, en route to Canada: official","A Saudi teen who fled her family left Thailand on Friday night on a flight to South Korea, an airport official told Reuters.",https://www.reuters.com/article/us-thailand-saudi-canada-flight-idUSKCN1P51ZK,2019-01-11T16:55:22Z,"BANGKOK (Reuters) - A Saudi teen who fled her family left Thailand on Friday night on a flight to South Korea, an airport official told Reuters. 
The Korean Air plane carrying Rahaf Mohammed al-Qunun, 18, left Bangkok for Seoul shortly before midnight, the o… [+164 chars]"
2908,reuters,Reuters,Reliable,Francesco Guarascio,Brits to vote again? Brexit delay creates headache for Europe,Brexit paralysis has prompted talk of a British election or a second referendum but one odd side-effect could be Britons having to cast their votes for an EU parliament they had decided to leave.,https://www.reuters.com/article/uk-britain-eu-election-idUSKCN1P51TI,2019-01-11T15:47:54Z,"BRUSSELS (Reuters) - Brexit paralysis has prompted talk of a British election or a second referendum but one odd side-effect could be Britons having to cast their votes for an EU parliament they had decided to leave. 
Britain is scheduled to quit the Europea… [+4263 chars]"
2909,reuters,Reuters,Reliable,Reuters Editorial,Losing Congo presidential candidate to challenge results to high court,Losing Democratic Republic of Congo presidential candidate Martin Fayulu said on Friday he would challenge the election results in country's highest court on Saturday at 9 a.m. (0800 GMT).,https://www.reuters.com/article/us-congo-election-appeal-idUSKCN1P51IT,2019-01-11T13:35:52Z,"KINSHASA (Reuters) - Losing Democratic Republic of Congo presidential candidate Martin Fayulu said on Friday he would challenge the election results in country’s highest court on Saturday at 9 a.m. (0800 GMT). 
The national electoral commission on Thursday d… [+249 chars]"
2910,reuters,Reuters,Reliable,Jan Strupczewski,Romania corruption amnesty would harm rule of law: EU,"Under scrutiny during its first six-month EU presidency, Romania would be damaging rule of law should it decriminalize some forms of corruption and grant an amnesty to offenders, the head of the European Commission said on Friday.",https://www.reuters.com/article/us-eu-romania-idUSKCN1P513M,2019-01-11T10:40:53Z,"BUCHAREST (Reuters) - Under scrutiny during its first six-month EU presidency, Romania would be damaging rule of law should it decriminalize some forms of corruption and grant an amnesty to offenders, the head of the European Commission said on Friday. 
The … [+1901 chars]"
2911,reuters,Reuters,Reliable,Zarir Hussain,India slaps cases against critics of plan to grant citizenship to non-Muslims,"Indian police on Friday said they are investigating an academic, a journalist and a peasant leader for possible sedition for publicly opposing a proposal to grant citizenship to non-Muslims from neighboring Muslim-majority countries.",https://www.reuters.com/article/us-india-election-sedition-idUSKCN1P511U,2019-01-11T10:22:22Z,"GUWAHATI, India (Reuters) - Indian police on Friday said they are investigating an academic, a journalist and a peasant leader for possible sedition for publicly opposing a proposal to grant citizenship to non-Muslims from neighboring Muslim-majority countrie… [+1735 chars]"
2912,reuters,Reuters,Reliable,Reuters Editorial,Russia says U.S. Syria pullout spurs need for Kurds and Damascus to talk,Russia said on Friday it was important for Syrian Kurds and the Syrian government to start talking to each other in light of U.S. plans to withdraw its forces from Syria.,https://www.reuters.com/article/us-mideast-crisis-syria-russia-kurds-idUSKCN1P5140,2019-01-11T10:46:11Z,"MOSCOW (Reuters) - Russia said on Friday it was important for Syrian Kurds and the Syrian government to start talking to each other in light of U.S. plans to withdraw its forces from Syria. 
Maria Zakharova, a spokeswoman for Russia’s Ministry of Foreign Aff… [+800 chars]"
2913,reuters,Reuters,Reliable,Reuters Editorial,Violent explosion shakes Yemen's Aden refineries: Alarabiya TV,"A huge fire broke out after a violent explosion shaked Yemen’s port city of Aden's refineries, Alarabiya TV said on Friday.",https://www.reuters.com/article/us-yemen-security-aden-idUSKCN1P524N,2019-01-11T18:18:53Z,"CAIRO (Reuters) - A huge fire broke out after a violent explosion shaked Yemen’s port city of Aden’s refineries, Alarabiya TV said on Friday. 
The reason for the explosion was unclear. 
U.N. Yemen envoy Martin Griffiths expressed alarm on Thursday over an e… [+131 chars]"
2914,reuters,Reuters,Reliable,Reuters Editorial,Saudi coalition says it destroyed Houthi drone control center in Yemen,"A Saudi-led military coalition destroyed a communication and control center used to direct drones deployed by Yemen's Houthi group, Saudi state TV al-Ekhbariya reported on Friday, citing a coalition statement.",https://www.reuters.com/article/us-yemen-security-idUSKCN1P522D,2019-01-11T17:43:32Z,"CAIRO (Reuters) - A Saudi-led military coalition destroyed a communication and control center used to direct drones deployed by Yemen’s Houthi group, Saudi state TV al-Ekhbariya reported on Friday, citing a coalition statement. 
Drones belonging to the Irani… [+228 chars]"
2915,reuters,Reuters,Reliable,Reuters Editorial,Canada PM chastises China over detention of two citizens,"Canadian Prime Minister Justin Trudeau on Friday chastised China again over the detention of two Canadians and defended his country's arrest of a senior Chinese executive at the request of the United States, which has sparked a diplomatic row between Canada a…",https://www.reuters.com/article/us-usa-china-huawei-tech-idUSKCN1P529S,2019-01-11T20:04:30Z,"TORONTO (Reuters) - Canadian Prime Minister Justin Trudeau on Friday chastised China again over the detention of two Canadians and defended his country’s arrest of a senior Chinese executive at the request of the United States, which has sparked a diplomatic … [+1091 chars]"
2916,reuters,Reuters,Reliable,Reuters Editorial,"South Africa's ANC says job creation, growth should influence monetary policy","South Africa's ruling African National Congress believes the central bank should take into account goals like job creation and boosting economic growth alongside its current focus on price stability, the ANC said in its 2019 election manifesto.",https://www.reuters.com/article/us-safrica-politics-cenbank-idUSKCN1P60CS,2019-01-12T12:27:13Z,"JOHANNESBURG (Reuters) - South Africa’s ruling African National Congress believes the central bank should take into account goals like job creation and boosting economic growth alongside its current focus on price stability, the ANC said in its 2019 election … [+425 chars]"
2917,reuters,Reuters,Reliable,Reuters Editorial,Yemen's Houthis threaten more drone attacks,"The Iranian-aligned Houthi group threatened on Sunday to launch more drone attacks after a deadly strike last week on a Yemeni government military parade, stoking tension between the warring parties amid U.N. peace efforts.",https://www.reuters.com/article/us-yemen-security-idUSKCN1P70E1,2019-01-13T11:35:37Z,"SANAA (Reuters) - The Iranian-aligned Houthi group threatened on Sunday to launch more drone attacks after a deadly strike last week on a Yemeni government military parade, stoking tension between the warring parties amid U.N. peace efforts. 
Houthi spokesma… [+1525 chars]"
2918,reuters,Reuters,Reliable,Reuters Editorial,Poland's Kaczynski cancels campaign appearance due to health problems,"Polish ruling party chief Jaroslaw Kaczynski has canceled a campaign event on Sunday ahead of European Parliament elections due to poor health, officials said, amid uncertainty in Poland over his ability to run the conservative grouping.",https://www.reuters.com/article/us-poland-kaczynski-idUSKCN1P70F1,2019-01-13T12:15:05Z,"KRAKOW, Poland (Reuters) - Polish ruling party chief Jaroslaw Kaczynski has canceled a campaign event on Sunday ahead of European Parliament elections due to poor health, officials said, amid uncertainty in Poland over his ability to run the conservative grou… [+726 chars]"
2919,reuters,Reuters,Reliable,Reuters Editorial,Macedonian parliament agrees to change country's name,"Macedonia's parliament passed on Friday an amendment to the constitution to change the country's name to Republic of North Macedonia, as agreed with Greece to end a decades-long dispute.",https://www.reuters.com/article/us-macedonia-name-parliament-idUSKCN1P5238,2019-01-11T17:58:09Z,"SKOPJE (Reuters) - Macedonia’s parliament passed on Friday an amendment to the constitution to rename the country Republic of North Macedonia, as agreed with Greece to put an end to a 27-year dispute. 
Eighty-one deputies in the 120-seat parliament voted in … [+849 chars]"
2920,reuters,Reuters,Reliable,Reuters Editorial,Greece says it has grounds for war reparation claim against Germany,Greece told German Chancellor Angela Merkel on Friday it had grounds to pursue a legal claim for billions of euros in reparations for the Nazi occupation of the country in World War Two.,https://www.reuters.com/article/us-greece-germany-merkel-reparations-idUSKCN1P529G,2019-01-11T19:59:50Z,"ATHENS (Reuters) - Greece told German Chancellor Angela Merkel on Friday it had grounds to pursue a legal claim for billions of euros in reparations for the Nazi occupation of the country in World War Two. 
Germany has dismissed Athens’ demands in the past, … [+1537 chars]"
2921,reuters,Reuters,Reliable,Reuters Editorial,Greek junior coalition partner says to pull ministers from government,"Greek Defence Minister Panos Kammenos, head of the junior coalition party in government, on Sunday announced his resignation from the post in protest at an accord seeking to end a decades-old row over the name of neighboring Macedonia.",https://www.reuters.com/article/us-greece-macedonia-coalition-idUSKCN1P709G,2019-01-13T09:33:45Z,"ATHENS (Reuters) - Greek Defence Minister Panos Kammenos, head of the junior coalition party in government, on Sunday announced his resignation from the post in protest at an accord seeking to end a decades-old row over the name of neighboring Macedonia. 
It… [+402 chars]"
2922,reuters,Reuters,Reliable,Alison Bevege,Australia to force local governments to induct citizens on national holiday,"Australia's federal government has ordered local governments to hold naturalization ceremonies for new citizens on Australia Day amid controversy over the holiday, which some claim is offensive to its indigenous people.",https://www.reuters.com/article/us-australia-day-politics-idUSKCN1P7047,2019-01-13T05:28:55Z,"SYDNEY (Reuters) - Australia’s federal government has ordered local governments to hold naturalization ceremonies for new citizens on Australia Day amid controversy over the holiday, which some claim is offensive to its indigenous people. 
The government is … [+2083 chars]"
2923,reuters,Reuters,Reliable,Kylie MacLellan,"Ahead of vote, UK PM May warns it would be catastrophic to halt Brexit","British Prime Minister Theresa May warned lawmakers on Sunday that failing to deliver Brexit would be catastrophic for democracy, in a plea for support two days before parliament is expected to reject her deal with Brussels.",https://www.reuters.com/article/us-britain-eu-idUSKCN1P70HH,2019-01-13T13:13:55Z,"LONDON (Reuters) - British Prime Minister Theresa May warned lawmakers on Sunday that failing to deliver Brexit would be catastrophic for democracy, in a plea for support two days before parliament is expected to reject her deal with Brussels. 
With the cloc… [+3277 chars]"
2924,reuters,Reuters,Reliable,Reuters Editorial,UK opposition leader Corbyn says no deal Brexit would be 'catastrophic',"British opposition Labour Party leader Jeremy Corbyn said on Sunday that exiting the European Union without a deal would be ""catastrophic"" and he would prefer an agreement is reached than a second referendum held.",https://www.reuters.com/article/us-britain-eu-corbyn-idUSKCN1P70DP,2019-01-13T11:21:55Z,"LONDON (Reuters) - British opposition Labour Party leader Jeremy Corbyn said on Sunday that exiting the European Union without a deal would be “catastrophic” and he would prefer an agreement is reached than a second referendum held. 
He also said he would ta… [+519 chars]"
2925,reuters,Reuters,Reliable,Reuters Editorial,Southern African bloc calls for recount of Congo's contested election,The Southern African Development Community (SADC) suggested on Sunday that Democratic Republic of Congo recount votes from a contested Dec. 30 presidential election that the runner-up says was rigged and which has sparked isolated violence across the country.,https://www.reuters.com/article/us-congo-election-sadc-idUSKCN1P70DT,2019-01-13T11:28:20Z,DAKAR (Reuters) - The Southern African Development Community (SADC) suggested on Sunday that Democratic Republic of Congo recount votes from a contested Dec. 30 presidential election that the runner-up says was rigged and which has sparked isolated violence a… [+176 chars]
2926,reuters,Reuters,Reliable,Joe Bavier,Congo poll leaves uncertainty for miners at heart of EV revolution,The surprise outcome of Congo's election - a vote meant to bring closure to years of turmoil under President Joseph Kabila - has done little to ease uncertainty for miners and investors in a country crucial to the electric vehicle revolution.,https://www.reuters.com/article/us-congo-election-investment-idUSKCN1P70DR,2019-01-13T11:27:36Z,JOHANNESBURG (Reuters) - The surprise outcome of Congo’s election - a vote meant to bring closure to years of turmoil under President Joseph Kabila - has done little to ease uncertainty for miners and investors in a country crucial to the electric vehicle rev… [+6143 chars]
2927,reuters,Reuters,Reliable,Reuters Editorial,Greek prosecutor orders probe into alleged threats over Macedonia name deal,"A Greek prosecutor on Saturday ordered an investigation into alleged threats to lawmakers over a name deal with Greece's neighbor Macedonia, a judicial source said.",https://www.reuters.com/article/us-greece-macedonia-name-investigation-idUSKCN1P60K6,2019-01-12T16:32:37Z,"ATHENS (Reuters) - A Greek prosecutor on Saturday ordered an investigation into alleged threats to lawmakers over a name deal with Greece’s neighbor Macedonia, a judicial source said. 
Macedonia’s parliament on Friday passed an amendment to the constitution … [+1554 chars]"
